,0
189,C(C(C(F)(F)F)(F)Cl)(F)F
190,C(C(C(F)(F)F)(F)Cl)(F)Cl
191,C(C(C(F)(F)F)(F)Cl)(F)Br
192,C(C(C(F)(F)F)(F)Cl)(Cl)Cl
193,C(C(C(F)(F)F)(F)Cl)(Cl)Br
194,C(C(C(F)(F)F)(F)Cl)(Br)Br
195,C(C(C(F)(F)F)(F)Cl)F
196,C(C(C(F)(F)F)(F)Cl)Cl
197,C(C(C(F)(F)F)(F)Cl)Br
198,C(C(C(F)(F)F)(F)Br)(F)F
199,C(C(C(F)(F)F)(F)Br)(F)Cl
200,C(C(C(F)(F)F)(F)Br)(F)Br
201,C(C(C(F)(F)F)(F)Br)(Cl)Cl
202,C(C(C(F)(F)F)(F)Br)(Cl)Br
203,C(C(C(F)(F)F)(F)Br)(Br)Br
204,C(C(C(F)(F)F)(F)Br)F
205,C(C(C(F)(F)F)(F)Br)Cl
206,C(C(C(F)(F)F)(F)Br)Br
207,C(C(C(F)(F)F)(Cl)Cl)(F)F
208,C(C(C(F)(F)F)(Cl)Cl)(F)Cl
209,C(C(C(F)(F)F)(Cl)Cl)(F)Br
210,C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl
211,C(C(C(F)(F)F)(Cl)Cl)(Cl)Br
212,C(C(C(F)(F)F)(Cl)Cl)(Br)Br
213,C(C(C(F)(F)F)(Cl)Cl)F
214,C(C(C(F)(F)F)(Cl)Cl)Cl
215,C(C(C(F)(F)F)(Cl)Cl)Br
216,C(C(C(F)(F)F)(Cl)Br)(F)F
217,C(C(C(F)(F)F)(Cl)Br)(F)Cl
218,C(C(C(F)(F)F)(Cl)Br)(F)Br
219,C(C(C(F)(F)F)(Cl)Br)(Cl)Cl
220,C(C(C(F)(F)F)(Cl)Br)(Cl)Br
221,C(C(C(F)(F)F)(Cl)Br)(Br)Br
222,C(C(C(F)(F)F)(Cl)Br)F
223,C(C(C(F)(F)F)(Cl)Br)Cl
224,C(C(C(F)(F)F)(Cl)Br)Br
225,C(C(C(F)(F)F)(Br)Br)(F)F
226,C(C(C(F)(F)F)(Br)Br)(F)Cl
227,C(C(C(F)(F)F)(Br)Br)(F)Br
228,C(C(C(F)(F)F)(Br)Br)(Cl)Cl
229,C(C(C(F)(F)F)(Br)Br)(Cl)Br
230,C(C(C(F)(F)F)(Br)Br)(Br)Br
231,C(C(C(F)(F)F)(Br)Br)F
232,C(C(C(F)(F)F)(Br)Br)Cl
233,C(C(C(F)(F)F)(Br)Br)Br
234,C(C(C(F)(F)F)F)(F)F
235,C(C(C(F)(F)F)F)(F)Cl
236,C(C(C(F)(F)F)F)(F)Br
237,C(C(C(F)(F)F)F)(Cl)Cl
238,C(C(C(F)(F)F)F)(Cl)Br
239,C(C(C(F)(F)F)F)(Br)Br
240,C(C(C(F)(F)F)F)F
241,C(C(C(F)(F)F)F)Cl
242,C(C(C(F)(F)F)F)Br
243,C(C(C(F)(F)F)Cl)(F)F
244,C(C(C(F)(F)F)Cl)(F)Cl
245,C(C(C(F)(F)F)Cl)(F)Br
246,C(C(C(F)(F)F)Cl)(Cl)Cl
247,C(C(C(F)(F)F)Cl)(Cl)Br
248,C(C(C(F)(F)F)Cl)(Br)Br
249,C(C(C(F)(F)F)Cl)F
250,C(C(C(F)(F)F)Cl)Cl
251,C(C(C(F)(F)F)Cl)Br
252,C(C(C(F)(F)F)Br)(F)F
253,C(C(C(F)(F)F)Br)(F)Cl
254,C(C(C(F)(F)F)Br)(F)Br
255,C(C(C(F)(F)F)Br)(Cl)Cl
256,C(C(C(F)(F)F)Br)(Cl)Br
257,C(C(C(F)(F)F)Br)(Br)Br
258,C(C(C(F)(F)F)Br)F
259,C(C(C(F)(F)F)Br)Cl
260,C(C(C(F)(F)F)Br)Br
261,C(C(C(F)(F)Cl)(F)F)(F)F
262,C(C(C(F)(F)Cl)(F)F)(F)Cl
263,C(C(C(F)(F)Cl)(F)F)(F)Br
264,C(C(C(F)(F)Cl)(F)F)(Cl)Cl
265,C(C(C(F)(F)Cl)(F)F)(Cl)Br
266,C(C(C(F)(F)Cl)(F)F)(Br)Br
267,C(C(C(F)(F)Cl)(F)F)F
268,C(C(C(F)(F)Cl)(F)F)Cl
269,C(C(C(F)(F)Cl)(F)F)Br
270,C(C(C(F)(F)Cl)(F)Cl)(F)F
271,C(C(C(F)(F)Cl)(F)Cl)(F)Cl
272,C(C(C(F)(F)Cl)(F)Cl)(F)Br
273,C(C(C(F)(F)Cl)(F)Cl)(Cl)Cl
274,C(C(C(F)(F)Cl)(F)Cl)(Cl)Br
275,C(C(C(F)(F)Cl)(F)Cl)(Br)Br
276,C(C(C(F)(F)Cl)(F)Cl)F
277,C(C(C(F)(F)Cl)(F)Cl)Cl
278,C(C(C(F)(F)Cl)(F)Cl)Br
279,C(C(C(F)(F)Cl)(F)Br)(F)F
280,C(C(C(F)(F)Cl)(F)Br)(F)Cl
281,C(C(C(F)(F)Cl)(F)Br)(F)Br
282,C(C(C(F)(F)Cl)(F)Br)(Cl)Cl
283,C(C(C(F)(F)Cl)(F)Br)(Cl)Br
284,C(C(C(F)(F)Cl)(F)Br)(Br)Br
285,C(C(C(F)(F)Cl)(F)Br)F
286,C(C(C(F)(F)Cl)(F)Br)Cl
287,C(C(C(F)(F)Cl)(F)Br)Br
288,C(C(C(F)(F)Cl)(Cl)Cl)(F)F
289,C(C(C(F)(F)Cl)(Cl)Cl)(F)Cl
290,C(C(C(F)(F)Cl)(Cl)Cl)(F)Br
291,C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl
292,C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Br
293,C(C(C(F)(F)Cl)(Cl)Cl)(Br)Br
294,C(C(C(F)(F)Cl)(Cl)Cl)F
295,C(C(C(F)(F)Cl)(Cl)Cl)Cl
296,C(C(C(F)(F)Cl)(Cl)Cl)Br
297,C(C(C(F)(F)Cl)(Cl)Br)(F)F
298,C(C(C(F)(F)Cl)(Cl)Br)(F)Cl
299,C(C(C(F)(F)Cl)(Cl)Br)(F)Br
300,C(C(C(F)(F)Cl)(Cl)Br)(Cl)Cl
301,C(C(C(F)(F)Cl)(Cl)Br)(Cl)Br
302,C(C(C(F)(F)Cl)(Cl)Br)(Br)Br
303,C(C(C(F)(F)Cl)(Cl)Br)F
304,C(C(C(F)(F)Cl)(Cl)Br)Cl
305,C(C(C(F)(F)Cl)(Cl)Br)Br
306,C(C(C(F)(F)Cl)(Br)Br)(F)F
307,C(C(C(F)(F)Cl)(Br)Br)(F)Cl
308,C(C(C(F)(F)Cl)(Br)Br)(F)Br
309,C(C(C(F)(F)Cl)(Br)Br)(Cl)Cl
310,C(C(C(F)(F)Cl)(Br)Br)(Cl)Br
311,C(C(C(F)(F)Cl)(Br)Br)(Br)Br
312,C(C(C(F)(F)Cl)(Br)Br)F
313,C(C(C(F)(F)Cl)(Br)Br)Cl
314,C(C(C(F)(F)Cl)(Br)Br)Br
315,C(C(C(F)(F)Cl)F)(F)F
316,C(C(C(F)(F)Cl)F)(F)Cl
317,C(C(C(F)(F)Cl)F)(F)Br
318,C(C(C(F)(F)Cl)F)(Cl)Cl
319,C(C(C(F)(F)Cl)F)(Cl)Br
320,C(C(C(F)(F)Cl)F)(Br)Br
321,C(C(C(F)(F)Cl)F)F
322,C(C(C(F)(F)Cl)F)Cl
323,C(C(C(F)(F)Cl)F)Br
324,C(C(C(F)(F)Cl)Cl)(F)F
325,C(C(C(F)(F)Cl)Cl)(F)Cl
326,C(C(C(F)(F)Cl)Cl)(F)Br
327,C(C(C(F)(F)Cl)Cl)(Cl)Cl
328,C(C(C(F)(F)Cl)Cl)(Cl)Br
329,C(C(C(F)(F)Cl)Cl)(Br)Br
330,C(C(C(F)(F)Cl)Cl)F
331,C(C(C(F)(F)Cl)Cl)Cl
332,C(C(C(F)(F)Cl)Cl)Br
333,C(C(C(F)(F)Cl)Br)(F)F
334,C(C(C(F)(F)Cl)Br)(F)Cl
335,C(C(C(F)(F)Cl)Br)(F)Br
336,C(C(C(F)(F)Cl)Br)(Cl)Cl
337,C(C(C(F)(F)Cl)Br)(Cl)Br
338,C(C(C(F)(F)Cl)Br)(Br)Br
339,C(C(C(F)(F)Cl)Br)F
340,C(C(C(F)(F)Cl)Br)Cl
341,C(C(C(F)(F)Cl)Br)Br
342,C(C(C(F)(F)Br)(F)F)(F)F
343,C(C(C(F)(F)Br)(F)F)(F)Cl
344,C(C(C(F)(F)Br)(F)F)(F)Br
345,C(C(C(F)(F)Br)(F)F)(Cl)Cl
346,C(C(C(F)(F)Br)(F)F)(Cl)Br
347,C(C(C(F)(F)Br)(F)F)(Br)Br
348,C(C(C(F)(F)Br)(F)F)F
349,C(C(C(F)(F)Br)(F)F)Cl
350,C(C(C(F)(F)Br)(F)F)Br
351,C(C(C(F)(F)Br)(F)Cl)(F)F
352,C(C(C(F)(F)Br)(F)Cl)(F)Cl
353,C(C(C(F)(F)Br)(F)Cl)(F)Br
354,C(C(C(F)(F)Br)(F)Cl)(Cl)Cl
355,C(C(C(F)(F)Br)(F)Cl)(Cl)Br
356,C(C(C(F)(F)Br)(F)Cl)(Br)Br
357,C(C(C(F)(F)Br)(F)Cl)F
358,C(C(C(F)(F)Br)(F)Cl)Cl
359,C(C(C(F)(F)Br)(F)Cl)Br
360,C(C(C(F)(F)Br)(F)Br)(F)F
361,C(C(C(F)(F)Br)(F)Br)(F)Cl
362,C(C(C(F)(F)Br)(F)Br)(F)Br
363,C(C(C(F)(F)Br)(F)Br)(Cl)Cl
364,C(C(C(F)(F)Br)(F)Br)(Cl)Br
365,C(C(C(F)(F)Br)(F)Br)(Br)Br
366,C(C(C(F)(F)Br)(F)Br)F
367,C(C(C(F)(F)Br)(F)Br)Cl
368,C(C(C(F)(F)Br)(F)Br)Br
369,C(C(C(F)(F)Br)(Cl)Cl)(F)F
370,C(C(C(F)(F)Br)(Cl)Cl)(F)Cl
371,C(C(C(F)(F)Br)(Cl)Cl)(F)Br
372,C(C(C(F)(F)Br)(Cl)Cl)(Cl)Cl
373,C(C(C(F)(F)Br)(Cl)Cl)(Cl)Br
374,C(C(C(F)(F)Br)(Cl)Cl)(Br)Br
375,C(C(C(F)(F)Br)(Cl)Cl)F
376,C(C(C(F)(F)Br)(Cl)Cl)Cl
377,C(C(C(F)(F)Br)(Cl)Cl)Br
378,C(C(C(F)(F)Br)(Cl)Br)(F)F
379,C(C(C(F)(F)Br)(Cl)Br)(F)Cl
380,C(C(C(F)(F)Br)(Cl)Br)(F)Br
381,C(C(C(F)(F)Br)(Cl)Br)(Cl)Cl
382,C(C(C(F)(F)Br)(Cl)Br)(Cl)Br
383,C(C(C(F)(F)Br)(Cl)Br)(Br)Br
384,C(C(C(F)(F)Br)(Cl)Br)F
385,C(C(C(F)(F)Br)(Cl)Br)Cl
386,C(C(C(F)(F)Br)(Cl)Br)Br
387,C(C(C(F)(F)Br)(Br)Br)(F)F
388,C(C(C(F)(F)Br)(Br)Br)(F)Cl
389,C(C(C(F)(F)Br)(Br)Br)(F)Br
390,C(C(C(F)(F)Br)(Br)Br)(Cl)Cl
391,C(C(C(F)(F)Br)(Br)Br)(Cl)Br
392,C(C(C(F)(F)Br)(Br)Br)(Br)Br
393,C(C(C(F)(F)Br)(Br)Br)F
394,C(C(C(F)(F)Br)(Br)Br)Cl
395,C(C(C(F)(F)Br)(Br)Br)Br
396,C(C(C(F)(F)Br)F)(F)F
397,C(C(C(F)(F)Br)F)(F)Cl
398,C(C(C(F)(F)Br)F)(F)Br
399,C(C(C(F)(F)Br)F)(Cl)Cl
400,C(C(C(F)(F)Br)F)(Cl)Br
401,C(C(C(F)(F)Br)F)(Br)Br
402,C(C(C(F)(F)Br)F)F
403,C(C(C(F)(F)Br)F)Cl
404,C(C(C(F)(F)Br)F)Br
405,C(C(C(F)(F)Br)Cl)(F)F
406,C(C(C(F)(F)Br)Cl)(F)Cl
407,C(C(C(F)(F)Br)Cl)(F)Br
408,C(C(C(F)(F)Br)Cl)(Cl)Cl
409,C(C(C(F)(F)Br)Cl)(Cl)Br
410,C(C(C(F)(F)Br)Cl)(Br)Br
411,C(C(C(F)(F)Br)Cl)F
412,C(C(C(F)(F)Br)Cl)Cl
413,C(C(C(F)(F)Br)Cl)Br
414,C(C(C(F)(F)Br)Br)(F)F
415,C(C(C(F)(F)Br)Br)(F)Cl
416,C(C(C(F)(F)Br)Br)(F)Br
417,C(C(C(F)(F)Br)Br)(Cl)Cl
418,C(C(C(F)(F)Br)Br)(Cl)Br
419,C(C(C(F)(F)Br)Br)(Br)Br
420,C(C(C(F)(F)Br)Br)F
421,C(C(C(F)(F)Br)Br)Cl
422,C(C(C(F)(F)Br)Br)Br
423,C(C(C(F)(Cl)Cl)(F)F)(F)F
424,C(C(C(F)(Cl)Cl)(F)F)(F)Cl
425,C(C(C(F)(Cl)Cl)(F)F)(F)Br
426,C(C(C(F)(Cl)Cl)(F)F)(Cl)Cl
427,C(C(C(F)(Cl)Cl)(F)F)(Cl)Br
428,C(C(C(F)(Cl)Cl)(F)F)(Br)Br
429,C(C(C(F)(Cl)Cl)(F)F)F
430,C(C(C(F)(Cl)Cl)(F)F)Cl
431,C(C(C(F)(Cl)Cl)(F)F)Br
432,C(C(C(F)(Cl)Cl)(F)Cl)(F)F
433,C(C(C(F)(Cl)Cl)(F)Cl)(F)Cl
434,C(C(C(F)(Cl)Cl)(F)Cl)(F)Br
435,C(C(C(F)(Cl)Cl)(F)Cl)(Cl)Cl
436,C(C(C(F)(Cl)Cl)(F)Cl)(Cl)Br
437,C(C(C(F)(Cl)Cl)(F)Cl)(Br)Br
438,C(C(C(F)(Cl)Cl)(F)Cl)F
439,C(C(C(F)(Cl)Cl)(F)Cl)Cl
440,C(C(C(F)(Cl)Cl)(F)Cl)Br
441,C(C(C(F)(Cl)Cl)(F)Br)(F)F
442,C(C(C(F)(Cl)Cl)(F)Br)(F)Cl
443,C(C(C(F)(Cl)Cl)(F)Br)(F)Br
444,C(C(C(F)(Cl)Cl)(F)Br)(Cl)Cl
445,C(C(C(F)(Cl)Cl)(F)Br)(Cl)Br
446,C(C(C(F)(Cl)Cl)(F)Br)(Br)Br
447,C(C(C(F)(Cl)Cl)(F)Br)F
448,C(C(C(F)(Cl)Cl)(F)Br)Cl
449,C(C(C(F)(Cl)Cl)(F)Br)Br
450,C(C(C(F)(Cl)Cl)(Cl)Cl)(F)F
451,C(C(C(F)(Cl)Cl)(Cl)Cl)(F)Cl
452,C(C(C(F)(Cl)Cl)(Cl)Cl)(F)Br
453,C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl
454,C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Br
455,C(C(C(F)(Cl)Cl)(Cl)Cl)(Br)Br
456,C(C(C(F)(Cl)Cl)(Cl)Cl)F
457,C(C(C(F)(Cl)Cl)(Cl)Cl)Cl
458,C(C(C(F)(Cl)Cl)(Cl)Cl)Br
459,C(C(C(F)(Cl)Cl)(Cl)Br)(F)F
460,C(C(C(F)(Cl)Cl)(Cl)Br)(F)Cl
461,C(C(C(F)(Cl)Cl)(Cl)Br)(F)Br
462,C(C(C(F)(Cl)Cl)(Cl)Br)(Cl)Cl
463,C(C(C(F)(Cl)Cl)(Cl)Br)(Cl)Br
464,C(C(C(F)(Cl)Cl)(Cl)Br)(Br)Br
465,C(C(C(F)(Cl)Cl)(Cl)Br)F
466,C(C(C(F)(Cl)Cl)(Cl)Br)Cl
467,C(C(C(F)(Cl)Cl)(Cl)Br)Br
468,C(C(C(F)(Cl)Cl)(Br)Br)(F)F
469,C(C(C(F)(Cl)Cl)(Br)Br)(F)Cl
470,C(C(C(F)(Cl)Cl)(Br)Br)(F)Br
471,C(C(C(F)(Cl)Cl)(Br)Br)(Cl)Cl
472,C(C(C(F)(Cl)Cl)(Br)Br)(Cl)Br
473,C(C(C(F)(Cl)Cl)(Br)Br)(Br)Br
474,C(C(C(F)(Cl)Cl)(Br)Br)F
475,C(C(C(F)(Cl)Cl)(Br)Br)Cl
476,C(C(C(F)(Cl)Cl)(Br)Br)Br
477,C(C(C(F)(Cl)Cl)F)(F)F
478,C(C(C(F)(Cl)Cl)F)(F)Cl
479,C(C(C(F)(Cl)Cl)F)(F)Br
480,C(C(C(F)(Cl)Cl)F)(Cl)Cl
481,C(C(C(F)(Cl)Cl)F)(Cl)Br
482,C(C(C(F)(Cl)Cl)F)(Br)Br
483,C(C(C(F)(Cl)Cl)F)F
484,C(C(C(F)(Cl)Cl)F)Cl
485,C(C(C(F)(Cl)Cl)F)Br
486,C(C(C(F)(Cl)Cl)Cl)(F)F
487,C(C(C(F)(Cl)Cl)Cl)(F)Cl
488,C(C(C(F)(Cl)Cl)Cl)(F)Br
489,C(C(C(F)(Cl)Cl)Cl)(Cl)Cl
490,C(C(C(F)(Cl)Cl)Cl)(Cl)Br
491,C(C(C(F)(Cl)Cl)Cl)(Br)Br
492,C(C(C(F)(Cl)Cl)Cl)F
493,C(C(C(F)(Cl)Cl)Cl)Cl
494,C(C(C(F)(Cl)Cl)Cl)Br
495,C(C(C(F)(Cl)Cl)Br)(F)F
496,C(C(C(F)(Cl)Cl)Br)(F)Cl
497,C(C(C(F)(Cl)Cl)Br)(F)Br
498,C(C(C(F)(Cl)Cl)Br)(Cl)Cl
499,C(C(C(F)(Cl)Cl)Br)(Cl)Br
500,C(C(C(F)(Cl)Cl)Br)(Br)Br
501,C(C(C(F)(Cl)Cl)Br)F
502,C(C(C(F)(Cl)Cl)Br)Cl
503,C(C(C(F)(Cl)Cl)Br)Br
504,C(C(C(F)(Cl)Br)(F)F)(F)F
505,C(C(C(F)(Cl)Br)(F)F)(F)Cl
506,C(C(C(F)(Cl)Br)(F)F)(F)Br
507,C(C(C(F)(Cl)Br)(F)F)(Cl)Cl
508,C(C(C(F)(Cl)Br)(F)F)(Cl)Br
509,C(C(C(F)(Cl)Br)(F)F)(Br)Br
510,C(C(C(F)(Cl)Br)(F)F)F
511,C(C(C(F)(Cl)Br)(F)F)Cl
512,C(C(C(F)(Cl)Br)(F)F)Br
513,C(C(C(F)(Cl)Br)(F)Cl)(F)F
514,C(C(C(F)(Cl)Br)(F)Cl)(F)Cl
515,C(C(C(F)(Cl)Br)(F)Cl)(F)Br
516,C(C(C(F)(Cl)Br)(F)Cl)(Cl)Cl
517,C(C(C(F)(Cl)Br)(F)Cl)(Cl)Br
518,C(C(C(F)(Cl)Br)(F)Cl)(Br)Br
519,C(C(C(F)(Cl)Br)(F)Cl)F
520,C(C(C(F)(Cl)Br)(F)Cl)Cl
521,C(C(C(F)(Cl)Br)(F)Cl)Br
522,C(C(C(F)(Cl)Br)(F)Br)(F)F
523,C(C(C(F)(Cl)Br)(F)Br)(F)Cl
524,C(C(C(F)(Cl)Br)(F)Br)(F)Br
525,C(C(C(F)(Cl)Br)(F)Br)(Cl)Cl
526,C(C(C(F)(Cl)Br)(F)Br)(Cl)Br
527,C(C(C(F)(Cl)Br)(F)Br)(Br)Br
528,C(C(C(F)(Cl)Br)(F)Br)F
529,C(C(C(F)(Cl)Br)(F)Br)Cl
530,C(C(C(F)(Cl)Br)(F)Br)Br
531,C(C(C(F)(Cl)Br)(Cl)Cl)(F)F
532,C(C(C(F)(Cl)Br)(Cl)Cl)(F)Cl
533,C(C(C(F)(Cl)Br)(Cl)Cl)(F)Br
534,C(C(C(F)(Cl)Br)(Cl)Cl)(Cl)Cl
535,C(C(C(F)(Cl)Br)(Cl)Cl)(Cl)Br
536,C(C(C(F)(Cl)Br)(Cl)Cl)(Br)Br
537,C(C(C(F)(Cl)Br)(Cl)Cl)F
538,C(C(C(F)(Cl)Br)(Cl)Cl)Cl
539,C(C(C(F)(Cl)Br)(Cl)Cl)Br
540,C(C(C(F)(Cl)Br)(Cl)Br)(F)F
541,C(C(C(F)(Cl)Br)(Cl)Br)(F)Cl
542,C(C(C(F)(Cl)Br)(Cl)Br)(F)Br
543,C(C(C(F)(Cl)Br)(Cl)Br)(Cl)Cl
544,C(C(C(F)(Cl)Br)(Cl)Br)(Cl)Br
545,C(C(C(F)(Cl)Br)(Cl)Br)(Br)Br
546,C(C(C(F)(Cl)Br)(Cl)Br)F
547,C(C(C(F)(Cl)Br)(Cl)Br)Cl
548,C(C(C(F)(Cl)Br)(Cl)Br)Br
549,C(C(C(F)(Cl)Br)(Br)Br)(F)F
